,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19
250,7.758964933206766,7.707879645396275,7.853007621354655,7.624511667559822,7.6447723767577,7.677961543354883,8.16492689574594,7.500160925989146,8.026692254812964,7.537901915870279,7.699998957469186,7.9145861368335115,7.576850958346442,7.914751005199676,7.55841920742261,7.921400704181424,7.69113730900234,7.686362292796337,7.448636656290913,7.740368113223546
251,7.0285025529531655,6.895877623771796,7.03449056180572,7.20253558226484,7.089682444364154,6.987065561232049,7.19275079597965,6.524911776577799,6.78929423671328,6.673470765931935,6.949077694704478,6.819940671041008,7.096053552937088,6.396877875071688,6.793637436927471,6.950731743352193,7.047188956444733,6.791078149743777,6.878752088215812,7.082883610314699
252,8.068468096816378,8.464084209036193,8.42892457556124,8.373853007001724,8.655108855668423,8.128472014568281,8.40311613013931,8.400482841205774,8.383683190471318,8.488149914456603,8.292209267306648,8.163572264364507,8.280136092877761,8.486060716357546,8.346280833902963,8.386892207617862,8.444323878783049,8.43337024018259,8.394218519981408,8.58758542967336
253,8.32547436186558,8.126437409799898,7.958823088422548,7.738391877968681,8.024385260094068,7.955344856260814,7.998919379676772,7.720944870315514,7.926389430313813,7.6740683216541115,7.972739818245462,7.829832727340957,8.021006300730193,7.958801399815766,8.129943359274298,8.120370605456337,7.948193289286499,7.861446142197847,8.036573234594346,7.727054711810947
254,8.005753561766289,8.130626335171865,8.24860401951146,8.286251661326139,8.059373618688209,7.895703555787469,7.988719889012513,7.881579853919831,7.882000975549494,8.150005113807993,8.33088307100934,8.230799145699113,8.187617718082409,7.926981094696764,8.125257310600395,7.988637201541751,8.044520570874445,7.487494836085535,7.969690422647497,8.129748104481648
255,7.237680588450529,6.813442241140235,7.328407972871896,6.707900893731554,6.995316753509616,6.913271735988609,6.930441529560088,7.0289675150806215,7.047761762382075,7.402150563320102,6.620909475103561,6.923171189553885,7.107603840138186,7.032328259951452,6.937616268891379,6.723379494818724,7.014539906812784,7.245172074851341,6.948443374494237,7.1441202100021
256,8.32229881839693,7.854686174051148,8.019075235758935,7.687818703480508,8.211946895407856,7.732949289747166,7.751082102478531,7.532516271255382,7.7476266145400094,8.019994413187145,7.624978620617533,7.913552666257793,8.281273498663596,7.792998902088941,8.18537629674641,7.620677929450161,8.12858817056144,8.08171999943437,7.644982230059152,7.92403114755591
257,8.01351044741486,7.359155627671927,8.325676270001878,7.883454771263109,8.208307508704046,8.043596504839666,7.7934100113055464,7.955598183776885,7.538495385666777,7.794082133865853,8.306880665242991,7.808385887794977,7.878530525892829,8.077200696666923,8.175855365950266,8.27199637478206,8.059018195354808,8.240900055967538,8.085240443447987,8.015360987543446
258,7.9447530050184625,7.238406425946309,7.560008805882472,7.697267167307688,7.592327351967308,7.755207323895663,7.52622393582897,7.467721548365577,7.632242459881944,7.655836255989593,7.707322174375769,7.695613217044114,7.8744006469102334,7.574777317412991,7.711496402960387,7.471630844627145,7.72967190604325,7.80783729677959,7.774831300554881,7.588142519071216
259,7.670718749490538,7.712771738391713,7.659971436314956,7.697712193247862,7.70443026931406,7.6868787419498315,7.8471748217593245,7.780298571331535,7.473037263775012,7.398286397039232,7.57163882585855,7.542931149463831,7.6865870473663485,7.6290739454724985,7.212345781857254,7.439054654037754,7.435277208311154,7.633201386006709,7.650060297118346,7.513235704411006
260,7.900549593478768,7.498791297776446,7.430565343678527,7.674430462017517,7.989407674357084,7.857942705504046,7.783151927044187,7.819195469323837,7.9840752389350165,7.431545740126593,8.0099061725299,7.79378464634649,7.68223253422693,7.946555965345162,7.632535794087287,7.91584851740442,7.673433819272928,7.753941904802652,7.67371629386479,7.6124612620524115
261,8.126674728108723,8.399172751332298,7.840060084077223,8.092936637887654,8.228746553918372,8.398161322462943,8.029738631630996,7.87881654716792,8.103250896187625,8.415504504759273,8.288667137847863,8.062502519159686,7.755374564569626,8.285350127574686,8.537891173016408,7.9975448089758885,7.82347151561071,8.224197252941758,8.250746551640354,8.141184851677366
262,9.360147036761937,9.123192605486963,9.089721348193216,8.987495748081157,8.888732348933942,9.311179009692992,8.735908280570465,9.137668406700307,9.155599108155194,8.979900082765964,8.979069408858951,9.198726901888053,8.785027746764376,9.085322481740018,9.12130718967134,9.108763891416295,9.186627427168887,9.039824297495064,9.083694575769268,9.061234901368728
263,7.817616342324216,7.740298078597853,8.423202858217573,8.08250563946908,8.17435647805273,8.35095169640934,7.685302385369388,8.103988489574096,7.819390553470875,7.880490051234672,7.841409387040177,8.088849602043712,8.29831380049213,8.363061209080684,7.8366767194097555,8.207741321463018,7.96729106316406,8.073620924509406,7.944373208734343,7.930810919457299
264,6.742316368377771,6.7808363078043,7.022936401271842,6.3811814842317585,6.2743047029386165,6.757401758536784,6.692074229201981,6.488496780763942,6.9478364487678235,6.448899114744787,6.857412430826848,6.722996859224548,6.739113273812343,6.552715338956071,6.389658988006378,6.815019931378748,6.577877824609715,6.496820535899515,6.729486627611507,6.311437379299015
265,8.580202854317466,8.568415567886483,8.497525945565979,8.699485842249043,8.68526178932361,8.318141221720774,8.413620674789362,8.542068993063623,8.517540710992748,8.367309537486058,8.554766042802761,8.12281862001267,8.891077551242631,8.172471531888018,8.688850658570065,8.129302197583524,8.459715216249785,8.355363624093776,8.565483296493312,8.540116514880108
266,9.149094660981929,8.892051275023377,8.875311400636452,9.074053189126312,9.209916351073481,8.984712173255403,9.001734715815559,8.870017054590281,8.936815234676565,8.911674772135274,9.022277250395895,8.919080685119901,8.999473764431709,9.049304120559633,8.653439155795164,9.118195397667236,8.944583395080947,8.862470058457557,8.82539007818529,8.84088955561343
267,8.902661363697206,8.706176082248561,8.134265135844041,8.437542475015547,8.527586865231775,8.161196337062144,8.398017327641991,8.352979633342489,8.310857880938775,8.320415400582668,8.220637314342238,8.124651102806599,8.200396247653371,8.535335127975955,8.59951407630997,8.02758407635479,8.455644925767157,8.314562901039107,8.24305401803775,8.615253354515858
268,8.195984082918788,8.408447019157297,8.131645285455527,8.163502781282633,8.732246141405255,8.447391372605452,8.445840961795465,8.342076149051167,8.338204508740343,8.196317427046104,8.308623358745205,8.11965576211323,8.362812884654424,8.260030806817849,8.545850828083726,7.9155086963974455,8.030748441205828,8.371778319586934,8.274659902850196,8.097134705750353
269,8.269973576495174,8.565890164642273,8.23003995616289,8.5605617846999,8.217379285303636,8.738795594023784,8.61872472892109,8.307927303756198,8.472725320623828,8.639742855694886,8.23475242817465,8.38196859385737,8.707214300075279,8.530875113105413,8.696104150601357,8.367153790526098,8.762258114257882,8.56216504921709,8.415824191185465,8.453072489388436
270,9.46927870905198,9.286810401802517,9.499481438939203,9.07852739268478,9.25908164560138,9.106683689356384,9.102424897116371,8.999753300599226,8.72670964241901,9.051155971886981,8.981852628700944,9.232976287503789,9.244522375566856,9.416771161336646,9.57890742276075,9.249644464860385,9.136470160815133,9.176969902604537,9.177501897541344,9.137449837307258
271,9.096184314731229,9.513801973019564,9.615610714518134,9.032226825141926,9.419950981706787,9.667902875881436,9.087922888474074,9.33373224140738,9.28420174136929,9.244218164526366,9.248604327590423,9.220219450011502,9.598969247725034,9.363332844298391,9.351068109107729,9.62956605543661,9.442533061274956,9.186111131352863,9.091275589172932,9.664473110699076
272,7.196775631477783,6.67496793556856,6.900512603805944,6.846076993308934,6.9430414146668,7.121829129530193,6.819215718445694,6.98239093074387,6.847142258251067,7.388534706703834,6.851870992499938,6.75608647057609,7.339493351191993,6.921132326784285,6.884429869582441,7.028037978208568,6.939565844555965,6.636036004819566,7.110548232080076,7.108973567204413
273,9.230339492248469,9.26349975227518,9.283299953017666,9.047001091301965,9.563905637535335,9.100745166984762,8.922826461566483,8.928709436442244,9.085166596751051,8.85353487490643,9.120651143026723,8.940546304367604,9.326738612354186,9.077187649322664,8.801807547420399,8.962460979376186,8.937753614697392,9.1836029490152,8.950564277908805,9.181782784771913
274,8.718793577929173,8.647845585523523,8.617465447548593,8.308946099153125,8.416463585906289,8.501186247642021,8.822248346151284,8.389595718642056,8.702088587386978,8.400450929239241,8.800231365613481,8.328910846449869,8.490661513720664,8.549296088475497,8.097400166939305,8.480806261884647,8.528490142432588,8.398676443988009,8.4278839450613,8.66602421957468
275,8.56590171558203,8.42517594385518,8.459970631500266,8.840979782277884,8.546108788711337,8.829503232034131,8.22549941265951,8.249202773210811,8.568101295138092,8.269988465119035,8.60045676749127,8.405862708320772,8.178423374824321,8.255689053312057,8.624150802840052,8.098662214068835,8.529611099307562,8.609403308165984,8.633340578145315,8.308910465799746
276,8.49844589772379,8.720401678876499,8.100712492404808,8.425787278518133,8.1490077334329,7.707782315083928,8.574543903797258,8.374504722075706,8.485268955946173,8.289345698162611,8.477345233572507,8.121194542415873,8.327167384156223,8.013630824998973,7.612068756196818,8.475212922812986,8.245627951535184,8.523884986077507,8.370635323303672,8.976747995785896
277,7.505249087328089,7.0844639087149,7.453701826539764,7.938271798681429,7.4764295220927375,7.453237891858753,7.748564221831476,7.91502842084804,7.521377328651246,7.734464059524065,7.780672290127146,7.212011248126521,7.442078700302442,7.685322211499839,7.49885428279749,7.698638769193796,7.685541168807328,7.515356944739979,7.738774967053167,7.474291367376116
278,6.981263323346201,6.986231547166877,6.556299704809802,6.833621428820438,7.273545235485314,7.00362475884735,7.137496669625577,6.607213577702145,7.287817067675348,6.905542331615697,6.784748778339698,6.552957058869229,7.477517497724353,7.0771719818080445,7.4553828833155595,6.930859309803196,6.624683484579142,6.820081546126981,7.1795006263211825,7.024061839635205
279,8.817437649537942,8.501956076855667,8.639867843896884,8.63229237108207,8.585719873809206,8.3127351980209,8.50319433035614,8.582346447906257,8.685365821765107,8.63628511798972,8.467893304032243,8.554268520961637,8.70618159565306,8.596179854113812,8.76793355664796,8.4844619737427,8.395286620990698,8.515291146791188,8.483911097292244,8.224608930175744
280,8.070974464236205,7.988421075150866,8.277054984115903,8.015118105579784,8.124611492734779,8.104870696374022,8.152726556724268,7.649513924251719,8.046634538709082,7.624639612379715,8.042531143441636,7.922060105278039,8.16647934134523,7.656865529204952,7.832973243892064,8.001842068534286,8.211258183155893,7.9980312286759165,7.857703953166861,8.017500843162155
281,7.815375044077929,7.4834964592405555,7.137349236339482,7.451190235863299,8.024531312945463,7.954427968414352,7.6160951410310265,7.532611519480975,7.867056818821652,7.715936557845027,7.3939834383851135,7.69486149201196,7.51090533152872,7.6599247163497175,7.329485755938003,7.524913217371769,7.381713282502313,7.959096481878633,7.612121678810931,8.013983568698421
282,9.49114038333827,8.943697642567045,8.752020415264013,9.16522229966027,8.94190836025497,8.87694283888086,9.080131385293544,8.801184938970373,8.922019998381856,9.290964813816391,9.1729690542107,9.45704727507776,8.927325444051124,9.078249281436353,9.452257176742538,9.283445518138254,8.672892007621238,8.781795397493958,8.647914245166607,9.076684659420332
283,8.56117578724708,8.461320896075135,8.476484850299688,8.992718677681193,8.435051730492852,8.747408195457602,8.650362721073552,8.760844462774225,8.634825100157848,8.818260974664692,8.644997551878696,8.563228026696876,8.738261634322448,8.702120711834594,8.443293707172266,8.655900891185922,8.705742417503345,8.710584534340141,8.06697835852737,8.69625965594371
284,9.050361626438692,8.69294380844999,9.271041728219691,9.026890747585654,8.947856803962885,9.323854119935053,9.055232989608347,9.412667293110172,8.813579295801679,8.831831967137738,9.215817432049956,9.088906081687744,8.898148359617302,9.348164283890936,8.86764072829864,8.714945987521931,8.951014066048241,9.18314182988191,8.9869950156046,8.911736144278166
285,9.874346997995893,9.780250671781921,10.255458885851704,10.311512094624783,9.66822650678998,9.920886739829115,10.144506707653967,9.83528720797747,10.109805468765913,9.820623345118562,10.108887490881825,9.886078094819378,10.119110629183876,9.996577269813653,9.991657545887202,9.810076162272761,9.595737172312829,9.672453079378531,9.865736026893774,9.969214120344645
286,10.084553385383142,9.779377499224216,9.666213344111025,9.888071852624385,10.05773814005357,10.149590329455984,10.000921627274863,9.647823071954656,10.033729119695899,9.81261059192339,10.088997557524245,9.895570599903081,10.301022227282054,9.927517513303254,9.823306059422368,9.892911695823145,9.934953507876532,10.095201989337388,9.82546688844255,10.143066893593472
287,9.087158868668318,8.920780615541148,9.030959520949912,8.767912900264982,9.2583783772787,8.69743649590039,8.576072577505819,8.707725328830737,9.06424544484181,9.129747918915825,9.171242480851676,8.516002591566693,9.203116463893611,8.890269405978625,8.617292499592091,8.789905763606038,8.811135250303789,8.608978805770413,8.63746638626176,8.659393465792391
288,11.180294550573283,11.495853879035616,11.40894661071298,11.149211590488527,11.225789736210299,11.299002539840906,11.164155930923235,11.369481444657179,11.137890414647092,11.372364932722974,11.222726292709115,11.1412312734232,11.232302799522154,10.95504523792859,11.494840059327732,10.859421205009639,11.137753719582449,11.401643103072981,11.12438894528527,11.206439939784435
289,10.989721474216529,10.802922144926665,10.726778655118885,10.842790679543889,10.838484224466985,11.077984263345254,10.713771438799615,10.655149278856996,10.930253454088753,10.806945258362129,11.086454340971603,10.742712321983864,11.109365853997787,11.010509682136007,10.674452489686175,10.938185052368247,10.722744565435056,10.891456168109137,10.884683167397931,10.661289138908156
